date,date_yyyymmdd,sector,price,return
2009-05-31,20090531,XLY,18.802265167236328,-0.007299286244122238
2009-06-30,20090630,XLY,18.849910736083984,0.0025340334488357374
2009-07-31,20090731,XLY,20.63852882385254,0.0948873505456258
2009-08-31,20090831,XLY,21.365415573120117,0.03521989166337747
2009-09-30,20090930,XLY,22.50820541381836,0.053487835833906594
2009-10-31,20091031,XLY,21.975616455078125,-0.023661991213802636
2009-11-30,20091130,XLY,23.450498580932617,0.06711448249333074
2009-12-31,20091231,XLY,24.526084899902344,0.04586624524240501
2010-01-31,20100131,XLY,23.817562103271484,-0.028888540487506886
2010-02-28,20100228,XLY,25.14397621154785,0.05569059093979134
2010-03-31,20100331,XLY,27.106929779052734,0.07806854218241588
2010-04-30,20100430,XLY,28.74126625061035,0.06029220147316616
2010-05-31,20100531,XLY,26.71897315979004,-0.07036200399755754
2010-06-30,20100630,XLY,24.12211036682129,-0.09719171382217728
2010-07-31,20100731,XLY,26.034988403320312,0.07929977963827284
2010-08-31,20100831,XLY,24.9998779296875,-0.039758438052570955
2010-09-30,20100930,XLY,27.7552433013916,0.11021515302809104
2010-10-31,20101031,XLY,29.292116165161133,0.055372343419251235
2010-11-30,20101130,XLY,30.03148078918457,0.02524107919873697
2010-12-31,20101231,XLY,31.261539459228516,0.040958974972920226
2011-01-31,20110131,XLY,31.06932830810547,-0.006148486429266575
2011-02-28,20110228,XLY,32.93284225463867,0.05997921577361698
2011-03-31,20110331,XLY,32.74132537841797,-0.005815376478588874
2011-04-30,20110430,XLY,33.99900817871094,0.03841270277720632
2011-05-31,20110531,XLY,33.906768798828125,-0.002713002079295035
2011-06-30,20110630,XLY,33.83296203613281,-0.0021767560080175885
2011-07-31,20110731,XLY,33.36178207397461,-0.01392665417987915
2011-08-31,20110831,XLY,31.611656188964844,-0.052459004771661544
2011-09-30,20110930,XLY,29.43195915222168,-0.06895232010982277
2011-10-31,20111031,XLY,32.944210052490234,0.11933459414316405
2011-11-30,20111130,XLY,32.707794189453125,-0.007176249260808731
2011-12-31,20111231,XLY,33.13544464111328,0.013074879008442952
2012-01-31,20120131,XLY,35.088565826416016,0.058943563499956
2012-02-29,20120229,XLY,36.676578521728516,0.04525726993711965
2012-03-31,20120331,XLY,38.40793228149414,0.04720597802600124
2012-04-30,20120430,XLY,38.85087203979492,0.01153250727100974
2012-05-31,20120531,XLY,36.71283721923828,-0.05503183605162465
2012-06-30,20120630,XLY,37.423892974853516,0.01936804152098137
2012-07-31,20120731,XLY,37.218746185302734,-0.005481706290914934
2012-08-31,20120831,XLY,38.936920166015625,0.046164209083200625
2012-09-30,20120930,XLY,40.136478424072266,0.030807733455601394
2012-10-31,20121031,XLY,39.51887130737305,-0.015387675773986254
2012-11-30,20121130,XLY,40.77125549316406,0.031690788333758935
2012-12-31,20121231,XLY,40.95508575439453,0.004508820221670318
2013-01-31,20130131,XLY,43.27737045288086,0.05670320683523755
2013-02-28,20130228,XLY,43.96799850463867,0.01595817963362056
2013-03-31,20130331,XLY,45.891998291015625,0.04375909415512669
2013-04-30,20130430,XLY,47.286067962646484,0.030377183900134996
2013-05-31,20130531,XLY,48.59355163574219,0.027650505305887307
2013-06-30,20130630,XLY,48.992469787597656,0.00820928165213708
2013-07-31,20130731,XLY,51.5723876953125,0.0526594784647485
2013-08-31,20130831,XLY,50.10435104370117,-0.02846555525573935
2013-09-30,20130930,XLY,52.82147216796875,0.05422924491922254
2013-10-31,20131031,XLY,55.243431091308594,0.045851787614668904
2013-11-30,20131130,XLY,57.151390075683594,0.034537300574641216
2013-12-31,20131231,XLY,58.45627212524414,0.0228320264447206
2014-01-31,20140131,XLY,54.94870376586914,-0.060003285051430266
2014-02-28,20140228,XLY,58.46500778198242,0.06399248344594066
2014-03-31,20140331,XLY,56.78879928588867,-0.028670286034073178
2014-04-30,20140430,XLY,56.016632080078125,-0.013597174363966902
2014-05-31,20140531,XLY,57.63113784790039,0.02882189999417073
2014-06-30,20140630,XLY,58.748409271240234,0.019386593169278266
2014-07-31,20140731,XLY,58.00019836425781,-0.012735849638548458
2014-08-31,20140831,XLY,60.57935333251953,0.04446803702400959
2014-09-30,20140930,XLY,58.900760650634766,-0.027708989771993542
2014-10-31,20141031,XLY,60.146095275878906,0.021142929420398193
2014-11-30,20141130,XLY,63.42275619506836,0.05447836479093149
2014-12-31,20141231,XLY,63.98722457885742,0.008900092295783146
2015-01-31,20150131,XLY,62.07160186767578,-0.029937580881021608
2015-02-28,20150228,XLY,67.37507629394531,0.08544123667978587
2015-03-31,20150331,XLY,67.04963684082031,-0.004830264706568443
2015-04-30,20150430,XLY,67.01403045654297,-0.0005310451473715672
2015-05-31,20150531,XLY,67.8949966430664,0.01314599615217471
2015-06-30,20150630,XLY,68.27141571044922,0.0055441355916356905
2015-07-31,20150731,XLY,71.61001586914062,0.048901873850851096
2015-08-31,20150831,XLY,66.93243408203125,-0.06532021715589531
2015-09-30,20150930,XLY,66.53954315185547,-0.005869963278106072
2015-10-31,20151031,XLY,72.55194854736328,0.09035838105750749
2015-11-30,20151130,XLY,72.3816909790039,-0.002346698769203015
2015-12-31,20151231,XLY,70.32379913330078,-0.028431110379834368
2016-01-31,20160131,XLY,66.6798095703125,-0.0518173023627605
2016-02-29,20160229,XLY,66.97673797607422,0.004453048196675136
2016-03-31,20160331,XLY,71.46246337890625,0.06697437854370336
2016-04-30,20160430,XLY,71.55279541015625,0.0012640486624571068
2016-05-31,20160531,XLY,71.58894348144531,0.0005051943964153871
2016-06-30,20160630,XLY,70.77314758300781,-0.011395557173559112
2016-07-31,20160731,XLY,74.0008316040039,0.045606054432020704
2016-08-31,20160831,XLY,73.03977966308594,-0.012987042443803665
2016-09-30,20160930,XLY,72.84501647949219,-0.002666535749315524
2016-10-31,20161031,XLY,71.07940673828125,-0.024237893359637108
2016-11-30,20161130,XLY,74.4923095703125,0.04801535337228913
2016-12-31,20161231,XLY,74.52141571044922,0.0003907267784366564
2017-01-31,20170131,XLY,77.66154479980469,0.04213727100349707
2017-02-28,20170228,XLY,79.07141876220703,0.018154080839322795
2017-03-31,20170331,XLY,80.75874328613281,0.021339246852267957
2017-04-30,20170430,XLY,82.69625854492188,0.02399139932037242
2017-05-31,20170531,XLY,83.60527801513672,0.010992268407415962
2017-06-30,20170630,XLY,82.55236053466797,-0.012593911598238083
2017-07-31,20170731,XLY,84.14576721191406,0.019301770015128117
2017-08-31,20170831,XLY,82.58001708984375,-0.018607592205168277
2017-09-30,20170930,XLY,83.2603988647461,0.008239060718068236
2017-10-31,20171031,XLY,85.02581024169922,0.02120349411033917
2017-11-30,20171130,XLY,89.33300018310547,0.05065744071314793
2017-12-31,20171231,XLY,91.52902221679688,0.02458242787312903
2018-01-31,20180131,XLY,99.98726654052734,0.0924105176574066
2018-02-28,20180228,XLY,96.51866149902344,-0.034690467711686046
2018-03-31,20180331,XLY,94.2169418334961,-0.0238474055667528
2018-04-30,20180430,XLY,96.45864868164062,0.023793033445154377
2018-05-31,20180531,XLY,98.37481689453125,0.019865177867200767
2018-06-30,20180630,XLY,101.9346694946289,0.036186624915543364
2018-07-31,20180731,XLY,103.77190399169922,0.018023646970936724
2018-08-31,20180831,XLY,109.06915283203125,0.051047042952548694
2018-09-30,20180930,XLY,109.647705078125,0.00530445346893571
2018-10-31,20181031,XLY,98.5725326538086,-0.10100687849713996
2018-11-30,20181130,XLY,101.01393127441406,0.02476753467601145
2018-12-31,20181231,XLY,92.97703552246094,-0.07956225097427527
2019-01-31,20190131,XLY,102.15169525146484,0.09867662135546951
2019-02-28,20190228,XLY,103.49457550048828,0.013145941882978018
2019-03-31,20190331,XLY,107.27762603759766,0.03655312869118954
2019-04-30,20190430,XLY,113.1385269165039,0.05463302177149387
2019-05-31,20190531,XLY,104.53561401367188,-0.07603875653411118
2019-06-30,20190630,XLY,112.70601654052734,0.07815903320553397
2019-07-31,20190731,XLY,114.14322662353516,0.012751848810937272
2019-08-31,20190831,XLY,113.06533813476562,-0.009443297869304201
2019-09-30,20190930,XLY,114.50287628173828,0.012714224984311517
2019-10-31,20191031,XLY,114.64517974853516,0.0012427938180934461
2019-11-30,20191130,XLY,116.16300964355469,0.013239369490708253
2019-12-31,20191231,XLY,119.37278747558594,0.027631668995839798
2020-01-31,20200131,XLY,119.27763366699219,-0.0007971147411901525
2020-02-29,20200229,XLY,110.24517822265625,-0.07572631319592904
2020-03-31,20200331,XLY,93.8039779663086,-0.1491330552629
2020-04-30,20200430,XLY,111.51653289794922,0.1888252003342803
2020-05-31,20200531,XLY,118.77565002441406,0.06509453744502425
2020-06-30,20200630,XLY,122.42666625976562,0.03073876029810063
2020-07-31,20200731,XLY,131.33233642578125,0.07274289530288702
2020-08-31,20200831,XLY,143.88079833984375,0.0955473895886556
2020-09-30,20200930,XLY,141.1997528076172,-0.018633796609148545
2020-10-31,20201031,XLY,137.3474578857422,-0.02728258970200681
2020-11-30,20201130,XLY,151.0754852294922,0.09995108431617417
2020-12-31,20201231,XLY,154.7433319091797,0.02427823861770717
2021-01-31,20210131,XLY,155.92713928222656,0.0076501349585884615
2021-02-28,20210228,XLY,155.0994415283203,-0.005308234074686169
2021-03-31,20210331,XLY,162.0166015625,0.04459822657012369
2021-04-30,20210430,XLY,172.47581481933594,0.06455642913112936
2021-05-31,20210531,XLY,166.6147918701172,-0.03398170900284203
2021-06-30,20210630,XLY,172.3744659423828,0.03456880393161921
2021-07-31,20210731,XLY,174.1894073486328,0.010529061809285922
2021-08-31,20210831,XLY,177.29806518554688,0.017846422949773455
2021-09-30,20210930,XLY,173.5024871826172,-0.02140789296802259
2021-10-31,20211031,XLY,194.48326110839844,0.12092491736846567
2021-11-30,20211130,XLY,197.66421508789062,0.016355926784461072
2021-12-31,20211231,XLY,197.960205078125,0.0014974384215309389
2022-01-31,20220131,XLY,179.0879669189453,-0.09533349468764063
2022-02-28,20220228,XLY,171.80633544921875,-0.04065952389208938
2022-03-31,20220331,XLY,179.41159057617188,0.04426644167147753
2022-04-30,20220430,XLY,157.9597930908203,-0.11956751186732206
2022-05-31,20220531,XLY,149.87171936035156,-0.0512033699982023
2022-06-30,20220630,XLY,133.63539123535156,-0.10833483591364812
2022-07-31,20220731,XLY,158.2764434814453,0.18439016804086905
2022-08-31,20220831,XLY,151.16114807128906,-0.04495486032948659
2022-09-30,20220930,XLY,138.75628662109375,-0.08206382134875734
2022-10-31,20221031,XLY,140.2953338623047,0.011091729814113993
2022-11-30,20221130,XLY,142.3798370361328,0.014857965097214043
2022-12-31,20221231,XLY,126.15571594238281,-0.11394956920503208
2023-01-31,20230131,XLY,145.2412109375,0.15128521805412154
2023-02-28,20230228,XLY,142.15469360351562,-0.02125097494066308
2023-03-31,20230331,XLY,146.5073699951172,0.03061929424392873
2023-04-30,20230430,XLY,144.86146545410156,-0.011234278119049423
2023-05-31,20230531,XLY,148.535400390625,0.025361713172006306
2023-06-30,20230630,XLY,166.70095825195312,0.12229783481618206
2023-07-31,20230731,XLY,170.55902099609375,0.02314361467742443
2023-08-31,20230831,XLY,167.58448791503906,-0.01743990475369117
2023-09-30,20230930,XLY,158.31370544433594,-0.055320051312882645
2023-10-31,20231031,XLY,149.580810546875,-0.05516196385493277
2023-11-30,20231130,XLY,165.98452758789062,0.1096645818473827
2023-12-31,20231231,XLY,176.16294860839844,0.061321504892184686
2024-01-31,20240131,XLY,168.38975524902344,-0.04412501846034844
2024-02-29,20240229,XLY,181.6800537109375,0.07892581376022356
2024-03-31,20240331,XLY,181.56239318847656,-0.0006476248771267734
2024-04-30,20240430,XLY,173.3970489501953,-0.044972662537031916
2024-05-31,20240531,XLY,173.7426300048828,0.0019930042453419894
2024-06-30,20240630,XLY,180.47866821289062,0.038770209751161744
2024-07-31,20240731,XLY,185.5150604248047,0.027905747874719333
2024-08-31,20240831,XLY,185.14894104003906,-0.0019735291783171682
2024-09-30,20240930,XLY,198.66845703125,0.07301967764583273
2024-10-31,20241031,XLY,195.21803283691406,-0.017367750501999346
2024-11-30,20241130,XLY,220.4122314453125,0.1290567179797666
2024-12-31,20241231,XLY,222.86639404296875,0.0111344210870854
2025-01-31,20250131,XLY,230.63467407226562,0.03485621985609533
2025-02-28,20250228,XLY,214.5318603515625,-0.06981956978271864
2025-03-31,20250331,XLY,196.6941375732422,-0.08314719664057768
2025-04-30,20250430,XLY,196.49490356445312,-0.0010129127957099193
2025-05-31,20250531,XLY,212.97076416015625,0.08384879351488528
2025-06-30,20250630,XLY,216.94735717773438,0.0186720136599956
2025-07-31,20250731,XLY,221.04013061523438,0.018865283683299205
2025-08-31,20250831,XLY,231.3319854736328,0.04656102414413388
2025-09-30,20250930,XLY,239.63999938964844,0.0359138140754971
2025-10-31,20251031,XLY,239.92999267578125,0.001210120542778359
2025-11-30,20251130,XLY,225.5,-0.060142512884083565
1998-12-31,19981231,XLP,14.528685569763184,
1999-01-31,19990131,XLP,14.336421012878418,-0.013233444688547924
1999-02-28,19990228,XLP,14.185949325561523,-0.010495763704325256
1999-03-31,19990331,XLP,14.169127464294434,-0.0011858114590032054
1999-04-30,19990430,XLP,13.675057411193848,-0.03486947621479308
1999-05-31,19990531,XLP,13.532692909240723,-0.010410523164355534
1999-06-30,19990630,XLP,13.771673202514648,0.017659478041561094
1999-07-31,19990731,XLP,13.258811950683594,-0.037240300745548405
1999-08-31,19990831,XLP,13.485806465148926,0.017120275580470024
1999-09-30,19990930,XLP,12.269235610961914,-0.09021120519050674
1999-10-31,19991031,XLP,13.389986991882324,0.09134647148833608
1999-11-30,19991130,XLP,13.432110786437988,0.0031459175114361138
1999-12-31,19991231,XLP,12.457207679748535,-0.07258003765676091
2000-01-31,20000131,XLP,12.567073822021484,0.008819483876114198
2000-02-29,20000229,XLP,11.09654712677002,-0.11701424819154305
2000-03-31,20000331,XLP,11.513701438903809,0.03759316365425236
2000-04-30,20000430,XLP,12.124150276184082,0.05301933878688381
2000-05-31,20000531,XLP,12.988945007324219,0.0713282755030582
2000-06-30,20000630,XLP,13.724286079406738,0.056612840509207896
2000-07-31,20000731,XLP,13.222896575927734,-0.0365330116683692
2000-08-31,20000831,XLP,13.061437606811523,-0.012210559780838515
2000-09-30,20000930,XLP,13.640002250671387,0.044295632783801775
2000-10-31,20001031,XLP,14.58686637878418,0.06941817975625231
2000-11-30,20001130,XLP,15.090160369873047,0.034503229002007085
2000-12-31,20001231,XLP,15.639076232910156,0.03637574747933092
2001-01-31,20010131,XLP,14.49882984161377,-0.07291008588454251
2001-02-28,20010228,XLP,14.586433410644531,0.00604211305241531
2001-03-31,20010331,XLP,13.574758529663086,-0.0693572481017306
2001-04-30,20010430,XLP,13.838342666625977,0.019417224725354565
2001-05-31,20010531,XLP,14.041531562805176,0.014683036912305436
2001-06-30,20010630,XLP,13.392064094543457,-0.046253321110789836
2001-07-31,20010731,XLP,13.799724578857422,0.030440452004711016
2001-08-31,20010831,XLP,13.865827560424805,0.004790166730476608
2001-09-30,20010930,XLP,13.849114418029785,-0.0012053476305100563
2001-10-31,20011031,XLP,13.760699272155762,-0.006384173255072456
2001-11-30,20011130,XLP,14.368593215942383,0.044176093944344075
2001-12-31,20011231,XLP,14.086556434631348,-0.019628698305559023
2002-01-31,20020131,XLP,13.992274284362793,-0.006693058783107886
2002-02-28,20020228,XLP,14.286206245422363,0.021006732364305947
2002-03-31,20020331,XLP,14.516592979431152,0.01612651602888704
2002-04-30,20020430,XLP,13.97708797454834,-0.03716471252223219
2002-05-31,20020531,XLP,13.821353912353516,-0.01114209644229247
2002-06-30,20020630,XLP,12.412969589233398,-0.1018991577852083
2002-07-31,20020731,XLP,11.882973670959473,-0.042696948096418996
2002-08-31,20020831,XLP,11.977818489074707,0.007981572688915639
2002-09-30,20020930,XLP,11.112013816833496,-0.07228400338767316
2002-10-31,20021031,XLP,11.544368743896484,0.03890878234942585
2002-11-30,20021130,XLP,11.224315643310547,-0.027723741998032625
2002-12-31,20021231,XLP,11.255989074707031,0.002821858579445946
2003-01-31,20030131,XLP,10.872132301330566,-0.03410244722420852
2003-02-28,20030228,XLP,10.539083480834961,-0.030633256776579687
2003-03-31,20030331,XLP,10.540339469909668,0.00011917441179698507
2003-04-30,20030430,XLP,10.852517127990723,0.029617419720897376
2003-05-31,20030531,XLP,11.38606071472168,0.049163118605438205
2003-06-30,20030630,XLP,11.494709968566895,0.00954230410037571
2003-07-31,20030731,XLP,11.4776029586792,-0.001488250676569991
2003-08-31,20030831,XLP,11.67147159576416,0.01689103881558829
2003-09-30,20030930,XLP,11.625566482543945,-0.003933104137174515
2003-10-31,20031031,XLP,12.1519193649292,0.04527546104317448
2003-11-30,20031130,XLP,12.294955253601074,0.0117706416884793
2003-12-31,20031231,XLP,12.513660430908203,0.017788204413600628
2004-01-31,20040131,XLP,12.513660430908203,0.0
2004-02-29,20040229,XLP,13.226096153259277,0.0569326398366532
2004-03-31,20040331,XLP,13.193320274353027,-0.0024781219285309186
2004-04-30,20040430,XLP,13.366314888000488,0.013112287888875862
2004-05-31,20040531,XLP,13.291353225708008,-0.005608252006675141
2004-06-30,20040630,XLP,13.364274024963379,0.005486333710124303
2004-07-31,20040731,XLP,12.704449653625488,-0.04937225696699965
2004-08-31,20040831,XLP,12.93017292022705,0.01776726050759292
2004-09-30,20040930,XLP,12.589631080627441,-0.026336990363592827
2004-10-31,20041031,XLP,12.671005249023438,0.006463586412886357
2004-11-30,20041130,XLP,12.984868049621582,0.024770157886434108
2004-12-31,20041231,XLP,13.470378875732422,0.03739050903370478
2005-01-31,20050131,XLP,13.627965927124023,0.011698783890592868
2005-02-28,20050228,XLP,13.610457420349121,-0.0012847483526543524
2005-03-31,20050331,XLP,13.491190910339355,-0.008762858317417743
2005-04-30,20050430,XLP,13.350536346435547,-0.01042565959066033
2005-05-31,20050531,XLP,13.66114616394043,0.02326571827863777
2005-06-30,20050630,XLP,13.39721393585205,-0.019319918323181917
2005-07-31,20050731,XLP,13.82709789276123,0.032087563800020646
2005-08-31,20050831,XLP,13.585659980773926,-0.017461213760098016
2005-09-30,20050930,XLP,13.77783489227295,0.014145423319219308
2005-10-31,20051031,XLP,13.712729454040527,-0.004725375121815034
2005-11-30,20051130,XLP,13.83701229095459,0.009063318672668963
2005-12-31,20051231,XLP,13.85318660736084,0.0011689168200583744
2006-01-31,20060131,XLP,13.876981735229492,0.0017176645737240204
2006-02-28,20060228,XLP,13.995942115783691,0.008572496730480994
2006-03-31,20060331,XLP,14.111350059509277,0.008245814591890666
2006-04-30,20060430,XLP,14.248885154724121,0.009746416511166034
2006-05-31,20060531,XLP,14.27878189086914,0.0020981807222375526
2006-06-30,20060630,XLP,14.54157543182373,0.018404478964878512
2006-07-31,20060731,XLP,14.77000904083252,0.01570900003784126
2006-08-31,20060831,XLP,15.341089248657227,0.03866485160881927
2006-09-30,20060930,XLP,15.333357810974121,-0.0005039692786992234
2006-10-31,20061031,XLP,15.60522747039795,0.017730601657860667
2006-11-30,20061130,XLP,15.472304344177246,-0.008517858933671407
2006-12-31,20061231,XLP,15.860487937927246,0.025088932140614695
2007-01-31,20070131,XLP,16.18231773376465,0.020291292241256365
2007-02-28,20070228,XLP,15.933354377746582,-0.015384900983534733
2007-03-31,20070331,XLP,16.262603759765625,0.020664159863216902
2007-04-30,20070430,XLP,16.720272064208984,0.028142375673915865
2007-05-31,20070531,XLP,16.94606590270996,0.013504196440936145
2007-06-30,20070630,XLP,16.60839080810547,-0.01992645942386495
2007-07-31,20070731,XLP,16.135623931884766,-0.02846554381355093
2007-08-31,20070831,XLP,16.516286849975586,0.02359145947487118
2007-09-30,20070930,XLP,17.275100708007812,0.045943368804674645
